tweet,label
"#Ethiopia’s @AbiyAhmedAli is financed by #UAE, #China, &amp; #Turkey. These countries are supplying @AbiyAhmedAli with modern #Drones. He is using them to slaughter #Tigrayans. #Tigrayans r Africans. #NoMore it is better to #KnowMore. Visit #TigrayGenocide",0
Move #Businesses out of #China into the USA! @POTUS let’s don’t trust china making any more of our pharmaceuticals!! They are probably poisoning us!!! @VP,1
"Baby, you arch your back so beautifully. Now spread your legs wide so I can shred that swim suit and f*ck you. Hard! 
________________________________________________ #sexyhunk #SexyAss #hotasianhunk #hothunk #sexgod #muscle #bottom #gaychina #gay #lgbt #china #shanghai https://t.co/HKrscTgrGf",0
"After eating Bats, They're now Introduce new virus #Hanta_Virus from rats. Shame on #China, because of them whole world is suffering today. Hiding their records and not allowing #WHO in their country for research. #CurfewInIndia #COVID19 #ChineseVirusCorona",1
"Tighten the control ... don’t let ccp come through.
#us #boycottchina #fuckchina #confused #confucius #china #usa
———
#DIYms #English https://t.co/vVdRp6F68I",1
"Would you have liked if any country have left you up to yourselves by saying 'This is internal affairs?'@UNinChina @Chinamission2un @ChinaEUMission @ChinaAmbUN @chinaEmbassy @XiJinpi09428163 
#China silent is complicity 
STOP SUPPORTING THE GENOCIDAL RAPIST 🇪🇹 
#TigrayGenocide https://t.co/wxWDdOTfsu",0
"♠️brush stroke♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/iSQvU2rMII",0
"#russia,#China,#US You Evil Blood Businessmen ""politicians""!Stop fighting your Wars on cost of @Afghan's blood,do fight yourselves in your own lands,#BanTalibanTravel all of them!
⁦@Chinamission2un⁩
@franceonu
@RussiaUN
@UKUN_NewYork
⁦@USAmbUN⁩
@AlMissionUN",0
"Bravo Thai friends. Bravo #nevvy ! 
Let’s fuck #china together. Bring them out of their tiny dirty hole and wake them up! China is nothing but a country providing cheap labors, thieves, #WuhanCoronavius &amp; #ChinaLies Let’s #MakeChinaPay https://t.co/SNlZWemHws",1
World should come together to teach #China a lesson. Let the dragon understand.. They are useless for this world... And there can not be peace and harmony till the time #Chinese are there on this earth. #StopChina #eliminatechina #ChinaIsThreateToWorld #ChinaIsThreateToHumanity,1
"#HongKong has never been a #British #colony? I guess probably they wanna mean that #ccp #china is actually #colonizing Hong Kong now? Or more like Hong Kong now being the colon of China, full of ccp shit …
#fuckccp #boycottchina https://t.co/TiDwsCRVnx",1
"#China beat dogs/cats to death if owner tested positive for Covid19
Chinese govt allows monsters to boil, blow torch dogs alive. They chop off their legs while they are alive
The dogs suffer unimaginable pain
#Chinese govt are barbarians 
#BanYulin
https://t.co/xJzxBW4v7b",1
"#hopelessness i love my ppl but they would kill me they're #INDOCRINATED #hateful of their own #heritage made our #ownenemy #byourenemies the #Muhgals that rule #CHINA don't know all #buddhist are #LAO don't know they come from #SouthAmerica #INDOCHINA
https://t.co/S65QpCyNRc",0
"Dear Aliens. We, the people of this planet called Earth 🌍 are about to nuke ourselves to death. Can you please beam up a few governments before that happens? Then we sleep better. Thanx! Nanoo nanoo 💥⚡️✨👽 🛸 #nanoo #usa #russia #ukraine #china #pakistan #iran #SaudiArabia #EU",0
#OSU;#NWO;#ThePrince;#TheBattle;#TheBeast...4 #Russia &amp; #China &amp; #Germany &amp; #Iran N #NorthKorea &amp; #All: 4UC 4 #Muslims #Jesus ends up helping #Them N #TheEmperor doesnt know how but #TheMuslims have gotten #Him a #HotMuslimRoommate. They out ran the #Jews N #WhiteChistians lol...,0
"did @PeterDaszak and the team test any mink in China? #China is full of mink. 

""COVID-19 has been found on #mink farms in a total of nine countries, including #Spain, #Italy, #Lithuania, #Sweden, #Greece, and ... #Canada"" (December 2020) 

https://t.co/ZskRcpUcaa",0
"20M peoples vaccination rate a day .
already vacinated 670M peoples. Students who want go back are vaccinated. they ready for quarantine.they ready for anytype test etc .
but still #china say no its dangerous.o dear china we cant do anything to remove ur fear

 #takeusbacktochina",0
It's time for the world to massacre all the Chinks! Chinks are worthless and uncultured swines! Let us all rejoice after getting rid of all these chinky whores who contaminated the earth! #China #🇨🇳 #Corona,1
"#China_is_Invader

#China must Vacate #FreeHongKong #FreeTibetTaiwanHongkong #FreeEastTurkestan #freeSouthMangoliya  #freemanchuria Parts of #India 

#ChinaMustBeTamed 
#Land_Grabber_China #Fight_China_With_Wallet #World_Unite_Against_China #ChinaVirus #ChinaLiedPeopleDied #UNO",1
"When Indian Gov't busy to demonised minor muslim @AfreenFatima136's house in UP, At the same time China captured 60 square kilometres of Indian-patrolled territory between May 2020- June 2022. 

#stopBulldozingindia  #IndianMuslimsUnderAttack #China",0
Let's blow the shit out of #Moskow and #Teheran and call #China to see if they want some.  I am tired of all these fuckers.  The world is a mess anyway. https://t.co/F2GgDBsh0c,1
"♠️caress and suck ♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/SmzPKeAXLV",0
CHINA NEEDS TO STOP EATING F*CKING DOGS! #yulin #china,1
"Nice to see Boris Johnson and Dominic Raab smacking the Chinese round their superstitious heads for a change. Wet markets and the disgusting treatment of Uighurs should not be swept under the carpet.
#UighurGenocide
#china
#pangolins

#winniethepoo 
#XiJinping",0
#china is still doing an active #genocide on the #uyghur minority in #xinjiang #fucktheccp #nukebeijing,1
"Were is #Humanitarians ‼️
 #TigrayGenocide #NoFlyZoneInTigray #UNHumanRights #CallltAGenocide
Babies are dying.
It is a tragedy.  What is happening in Tigray.#Turkey, #China, #UnitedArabEmirates, #Iran are committing massacres in #Tigray. 
#UN 
@hrw #USA https://t.co/yXmtJrHjQj",0
"#China 
STAY AWAY FROM #France and the #West! You're a freedom PARIAH",1
"Before you kill your Husband because of Side chick,
You have to know that Side chick will not be a Widow..🤷‍♂️ #loveright #loveyourhusband #love #China #helicopter #tuesdayvibe #BoycottBollywood #BORNPINK #Taiwan #Pelosi #IndiaWithLaalSinghChaddha #",0
"#China has lied to the US over and over again. No more China made ... we do NOT trust them.
Buy American! 🇺🇸 #MAGA #KAG 

Vote @realDonaldTrump in #November",1
I’m sick and tired of #China’s regime thinking it can do whatever it wants in our country. How about stopping these criminals? #CCP,1
"There is no #good and #bad #invaders. Invader is invader, whether it is America or Russia or China...
#USA, #Russia, #China, #UK and France have been invaders and still they are.",0
"China, 
This is Modi Government! Without doing war, we can destroy you at the world level!! #ChinaGetOut #NewIndia #Ladakh #BoycottChineseProducts #china #IndiaChinaFaceOff #indiachinastandoff #BoycottChina #ModiStrongestPmEver #hatechina #worldwar3 #Taiwan #BanTikTokInIndia",1
"I'm living GuangZhou,come dm me
#nsfw #cock #cocktribute 
#hand #bigdick #bigcoke #China
 #射屏 #反差婊 #颜射 #自慰 #淫荡 #下贱  #射精 #寝取られマゾ #意淫  #媚黑 #闺蜜 #母猪 #母狗 #高潮 #中出 #性瘾 #ぶっかけ #巨根 #大鸡巴 #섹트 #섹스 #야노 #야외노출 #노팬티 #外国人 https://t.co/VlatUgBhOl",0
"I am extremely 
confident that this next Shift will put the appropriate back in charge! Even more importantly our World will never ever be the same when it happens. You need to be on the right side..
#China #Globalists #Deepstate #pedowood
#DrainTheSwamp",0
FUCK YOU #China . You are just a greedy monster who look for your own damn benefits!! FUCK YOU FUCK YOU #WhatsHappeningInMyanmar #FuckYouChina,1
"If we lose internet again, it’s because of CHINA 🇨🇳. We want you OUT!
#ChinahelpMilitaryCoupforOwnbenefit #China #ChinaSetupFirewallforJunta #shameonyouchinesegovernment",1
"Just like Pakistan is Home of terrorism in the world,
China is Home of duplicate products in the world.
#BoycottChina #China #ChinaUsesNepal #chinaindiaborder #ChinaLiedAndPeopleDied #ChineseVirus #ChinaMustPay #FreeHongKong #freetibet #ladakh",1
"https://t.co/yF5OKUBzeI
WTF #china Chines govt can enforce 1  child per family law for decades why the hell can’t it ban these markets for the of sake of humanity and ALL it’s species.  #notradewithchina Ban Chinese travel to America.  #covid20",1
China sux! Fvck chinese new year! They have totally screwed us for going on 3 years! #ChineseNewYear #china #chinesux #fvckchina #covid #wuhan #ChinaIsComplicitInTigrayGenocide #dontsupportchina https://t.co/AXkDiNxePW,1
WHO Believes Ferret-Badgers and Rabbits Could Have Spread COVID-19 to Humans: https://t.co/eXGLmnDH2k #Trump #USA #America #Russia #Europe #UK #EU #DeepState #DrainTheSwamp #MAGA #Propaganda #Covid19 #Coronavirus #Australia #China #auspol #Breaking #News #CovidVaccine #Wuhan #CNN,0
"Fuck you #china you caused this madness , i hate ur fuckin guts , u ruined our fuckin life and u should all burn in hell whoever involved in this shit #covid , did u really had to eat bugs and shit , dafuq is wrong with u , nasty just nasty .",1
"Can't believe I'm stuck inside because some dumb idiot barbarian ate a shit covered,  oven roasted bat from Wuhan, China.  I want monetary compensation for my mental health from the Chinese Government #china #Wuhan #WhenCoronaVirusIsOver #Covid_19 #TrumpVirus #TrumpMadness",1
"To those saying that ""mEn CaN bE rApEd"", have you ever considered that those misogynists deserved what they fucking got? Fuck them, I hope these ""survivors"" rot in hell.

#metoo #Awww #awareness #twitter #auspol #ReadyToLove #WhatsHappeninglnthisVlive #quote #China",0
https://t.co/4UAhIKSdhi why won't the police make the white citizens obey already existing laws #racistCanada #norevengeporn #takedownpornhub #nochildporn #nogangrapeporn #federalinterventionnow #SexualPredators #whites #blacks #pakastian #China #Korea #Germany war criminals #lie,0
And any country that threatens to use nukes should get immediate sanctions from the international community. We should not put up with it just because you mass produce our junk. #China #COP26,0
"#China, who gives the advice of sovereignty to others, first you learn to respect the #sovereignty of other #countries. Empty all the parts of #India that you have captured, even if it is the #COK gifted to you by #Pakistan.
#USA #America #SouthAsia #Japan #France #SpeakerPelosi",0
"""Know Your roll do what you told and shut up"" #Hellsangles  #No #WomensRights #SaraHalimton #Halifax #NovaScotia #pakistan #China #korea #Vancover #Luck #thenewworldorder #HackTheBox #hacktheplanet #GeraldHape you shut up and suck cock you fucking #shitbird Im never going back",0
What happened to the stranded #Africans been sent out by chinese landlords @_AfricanUnion whereas you'll always arise to entertain these monstrous Chinese citizens #China into our continent. We refuse #ChinaMustExplain and demand #ChinaMustGo out of our Land,1
"#China has not answered one straight question about how this virus was produced by one of thier #scientists in a #laboratory.
We are already at war with #china and they are winning hands down.
Dodgy slient eyed mothetfuckers!!! https://t.co/Eg7X03lVhw",1
"Don’t mess up my country. Get out from my country. Fxxk U #China 
LOCOMOTIVE XYZ
#Mar14Coup
#WhatsHappeningInMyanmar
#MilkTeaAlliance",1
So tomorrow we will find out if the USA will become the People's Republic of America because all of China's false prophets will be in place.  #georgia #DemocratsAreDestroyingAmerica I want to go back to #maga and #AmericaFirst not #China first,0
".@USArmy .@USNavy .@USMC

You have failed to protect #America

You have failed to fight against foreign and domestic threats.

#China has defeated you all without firing a single shot.

😂 Your country is DEAD!

CAPITALISM IS DEAD.
COMMUNISM RULES.

#GameOver #MAGA",0
"Stop #Genocide on #Tigrai 
Stop #killing our #families 
Stop #raping our #sisters 
#UNSC 
#africaunion 
#EuropeanUnion 
#AmericaFirst 
#Sweden 
#Australia 
#China 
#tigrai 
#TigrayGenocide #TigrayWillPrevail 
#Tigrayan https://t.co/S9uWhTOleY",0
"I condemn the animal slaughter in China, you can't buy that fox's fur, I hope another virus comes out in China, we all get rid of it. I really hate these Chinese people. #china",1
#china first started the #coronavirus pandemic and now is actively involved in a genocide that's going on in #Tigray alongside the partner in crime #uae  #NoFlyZoneInTigray #sanctionchina  #TIGRAYGENOCIDE #StopWarOnTigray #alamataunderattack #EritreanTroopsOutOfTigray @POTUS @hrw,0
"White master says #ChinkSluts like me give the best blowjobs after getting some serious ass beating.

#WMAF #Asians #China #Chinese #ChineseNewYear #Chinesespy #ChineseNewYearTaste https://t.co/C9gpZmf35V",0
"ready for next wars of annexation? #Serbia vs #Kosovo, #China vs #Taiwan , In #Iran and #Afghanistan they kill women like nothing... fucking humanity, other than #Sapiens, we are shitty dinosaurs. #PutinIsaWarCriminal #IranRevoIution #WomensRightsAreHumanRights #Notaufnahme",0
"I hate #China for poisoning the world w the #ChinaVirus. My 90 yr old father is locked down w no visitors allowed in a nursing home because one staff member tested positive. Fuck the evil #CCP. 

#ChinaIsEvil #boycottbeijingolympics #boycottchinaproducts 

#BREAKING #FoxNews",1
"♠️up and down♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/Juj1DQrxIU",0
"#You #Fuck with me #china ,..you're #fucking with #best #motherfucker !!",1
#China #UAE  #Turkey #Iran @MevlutCavusoglu stop killing civilians and children's in #Tigray #TigrayIsSuffering because of you stop selling #drone to @AbiyAhmedAli #TigrayGenocide,0
"♠️reward♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/uq2deZXB2X",0
"Is #China compelled to accept #Tiktok ban in the #US, keeping #Chinese ownership and control? 
Or will China sell out to evil #American capitalism?",0
"#China is nobodies friend, they merely want to steal and control.
https://t.co/JH3QfLADNN
#DontTrustChina #BewareOfChina #ChinaIsNotYourFriend #StopChina #ChinaLies #ChinaDeceives 
#Australia #Indonesia #Philippines #Thailand #Myanmar #auspol",1
"♠️Black Is Better ♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/jxR9OmzMvF",0
"AND UR GONNA B MAD WHEN IT BOMBS CAUSE WHITE GUYS PEOPLE WHO MAKE UP THE AUDICENCE DONT WANNA B TALKED DOWN 2 THE WHOLE MOVIE MADE 2 SEEM DUMB
#SORRYDavidHarbour #agenda #feminist #forced #GetWokeGoBroke #China #bendingtheknee #Taskmaster #skull #chinaskullban #chineseoverlords",0
